4.382222176,51.92222214,Schiedam Nieuwland,Schiedam
5.872222424,50.85638809,Schin op Geul,Schin op Geul
5.874444485,50.93916702,Schinnen,Schinnen
4.761944294,52.30944443,Schiphol,Schiphol
5.858611107,51.00166702,Sittard,Sittard
4.778333187,51.82972336,Sliedrecht,Sliedrecht
4.743333,51.829722,Sliedrecht Baanhoek,Sliedrecht
5.6523969,53.0328688,Sneek,Sneek
5.6631808,53.0409319,Sneek Noord,Sneek
5.309999943,52.17333221,Soest,Soest
5.303055763,52.16527939,Soest Zuid,Soest
5.300000191,52.18361282,Soestdijk,Soest
5.851666451,50.9430542,Spaubeek,Spaubeek
5.3600212,52.8865535,Stavoren,Stavoren
6.6875551,53.3262092,Stedum,Stedum
6.114555763,52.79151099,Steenwijk,Steenwijk
5.863055706,51.06138992,Susteren,Susteren
6.03228,51.23582,Swalmen,Swalmen
5.893611,52.4091682,t Harde,'t Harde
6.14253,51.33894,Tegelen,Tegelen
6.3642466,51.9224549,Terborg,Terborg
5.422222137,51.88944626,Tiel,Tiel
5.392222404,51.87388992,Tiel Passewaaij,Wadenoijen
5.083611012,51.5605545,Tilburg,Tilburg
4.99444437,51.57361221,Tilburg Reeshof,Tilburg
5.051111221,51.56499863,Tilburg Universiteit,Tilburg
6.098610878,52.23777771,Twello,Twello
4.701666832,52.52166748,Uitgeest,Uitgeest
6.6748869,53.4099568,Uithuizen,Uithuizen
6.7202975,53.4145845,Uithuizermeeden,Uithuizermeeden
6.6093776,53.4014742,Usquert,Usquert
5.110277653,52.08889008,Utrecht Centraal,Utrecht
5.06523,52.09896,Utrecht Leidsche Rijn,Utrecht
5.14416647,52.06555557,Utrecht Lunetten,Utrecht
5.131388664,52.08777618,Utrecht Maliebaan,Utrecht
5.124722004,52.11000061,Utrecht Overvecht,Utrecht
5.041666508,52.10055542,Utrecht Terwijde,Utrecht
5.09,52.103055,Utrecht Zuilen,Utrecht
5.832221985,50.86972046,Valkenburg,Valkenburg
6.458839,51.937257,Varsseveld,Varsseveld
6.88475,53.10324,Veendam,Veendam
5.548611164,52.02000046,Veenendaal Centrum,Veenendaal
5.53138876,52.0280571,Veenendaal West,Veenendaal
5.573888779,52.04583359,Veenendaal-De Klomp,De Klomp
5.9886615,53.2351834,Veenwouden tot 13 dec,Feanwբlden
5.980278015,51.99472046,Velp,Velp
6.172777653,51.36360931,Venlo,Venlo
6.014177799,51.5265681,Venray,Oostrum
5.99714,51.59193,Vierlingsbeek,Vierlingsbeek
4.344166756,51.9030571,Vlaardingen Centrum,Vlaardingen
4.361666679,51.91027832,Vlaardingen Oost,Vlaardingen
4.313055515,51.90416718,Vlaardingen West,Vlaardingen
5.010833263,52.10305405,Vleuten,Utrecht
3.595277786,51.44583511,Vlissingen,Vlissingen
3.595277786,51.46472168,Vlissingen Souburg,Oost-Souburg
5.930277824,50.88722229,Voerendaal,Voerendaal
4.359444618,52.06666565,Voorburg,Voorburg
4.484444618,52.22444534,Voorhout,Voorhout
4.432499886,52.12527847,Voorschoten,Voorschoten
6.143610954,52.15750122,Voorst-Empe,Empe
6.3170457,52.1071949,Vorden,Vorden
6.60041,52.40203,Vriezenveen,Vriezenveen
6.5696679,52.4571921,Vroomshoop,Vroomshoop
5.291944504,51.65555573,Vught,Vught
4.649722099,52.04416656,Waddinxveen,Waddinxveen
4.648333549,52.05500031,Waddinxveen Noord,Waddinxveen
6.5671364,53.3908431,Warffum,Warffum
5.703610897,51.24861145,Weert,Weert
5.043055534,52.31277847,Weesp,Weesp
6.213844,51.9578065,Wehl,Wehl
5.9695,51.96286,Westervoort,Westervoort
6.002500057,52.45416641,Wezep,Wezep
6.591666698,52.36138916,Wierden,Wierden
5.73083353,51.8116684,Wijchen,Wijchen
6.140555382,52.39027786,Wijhe,Wijhe
7.035101,53.1392377,Winschoten,Winschoten
6.5202905,53.3300994,Winsum,Winsum
6.7155181,51.9677307,Winterswijk,Winterswijk
6.70417,51.97453,Winterswijk West,Winterswijk
4.893610954,52.08499908,Woerden,Woerden
5.79361105,52.0055542,Wolfheze,Wolfheze
6.003611088,52.88083267,Wolvega,Wolvega
5.4564285,52.9724864,Workum,Workum
4.792222023,52.48916626,Wormerveer,Wormerveer
4.813611031,52.43888855,Zaandam,Zaandam
4.820277691,52.45666504,Zaandam Kogerveld,Zaandam
5.263333321,51.80888748,Zaltbommel,Zaltbommel
4.532777786,52.37527847,Zandvoort aan Zee,Zandvoort
5.7228408,51.920056,Zetten-Andelst,Zetten
6.071944237,51.92305374,Zevenaar,Zevenaar
4.60904,51.64042,Zevenbergen,Zevenbergen
4.477222443,52.04750061,Zoetermeer,Zoetermeer
4.492777824,52.04639053,Zoetermeer Oost,Zoetermeer
6.8679142,53.15961228,Zuidbroek,Zuidbroek
6.4062361,53.2486292,Zuidhorn,Zuidhorn
6.19416666,52.14527893,Zutphen,Zutphen
6.03463,53.24817,Zwaagwesteinde tot 13 dec,De Westereen
4.641666889,51.81499863,Zwijndrecht,Zwijndrecht
6.091944218,52.5047226,Zwolle,Zwolle
